,op_unique_carrier,origin,dest,distance,month,value,crs_arr_hour,Numerical_Week,Weekday,meanOfGrouping,arr_delay
21794,NK,ATL,FLL,581.0,1,Patchy snow possible,17,1,4,0.0,-10.83177383233115
21795,NK,ATL,FLL,581.0,1,Patchy moderate snow,17,1,5,0.0,-16.9452317293291
21796,B6,ATL,FLL,581.0,1,Patchy moderate snow,17,1,5,0.0,-7.920899135589021
21797,DL,ATL,FLL,581.0,1,Patchy moderate snow,17,1,5,0.0,-14.157638081660563
21798,B6,ATL,FLL,581.0,1,Overcast,17,1,6,0.0,2.2849707267009425
21799,DL,ATL,FLL,581.0,1,Overcast,17,1,6,0.0,-5.26685874813356
21800,NK,ATL,FLL,581.0,1,Overcast,17,1,6,0.0,-8.656445311438683
21801,WN,ATL,FLL,581.0,1,Overcast,17,1,6,0.0,0.7618345326064453
21802,NK,ATL,BWI,577.0,1,Partly cloudy,20,1,2,0.0,-5.821770696695246
21803,NK,ATL,BWI,577.0,1,Partly cloudy,20,1,2,0.0,-5.821770696695246
21804,DL,ATL,BWI,577.0,1,Partly cloudy,20,1,2,0.0,-9.135817708836695
21805,DL,ATL,BWI,577.0,1,Partly cloudy,20,1,2,0.0,-9.135817708836695
21806,DL,ATL,BWI,577.0,1,Patchy light snow,20,1,3,0.0,-2.8858993403600124
21807,DL,ATL,BWI,577.0,1,Patchy light snow,20,1,3,0.0,-2.8858993403600124
21808,NK,ATL,BWI,577.0,1,Patchy light snow,20,1,3,0.0,0.5310075909843087
21809,NK,ATL,BWI,577.0,1,Patchy light snow,20,1,3,0.0,0.5310075909843087
21810,WN,ATL,BWI,577.0,1,Patchy light snow,20,1,3,0.0,3.463789068206926
21811,WN,ATL,BWI,577.0,1,Patchy light snow,20,1,3,0.0,3.463789068206926
21812,DL,ATL,BWI,577.0,1,Patchy snow possible,20,1,4,0.0,-6.171305669388793
21813,DL,ATL,BWI,577.0,1,Patchy snow possible,20,1,4,0.0,-6.171305669388793
21814,WN,ATL,BWI,577.0,1,Patchy snow possible,20,1,4,0.0,0.17838273917814715
21815,WN,ATL,BWI,577.0,1,Patchy snow possible,20,1,4,0.0,0.17838273917814715
21816,NK,ATL,BWI,577.0,1,Patchy snow possible,20,1,4,0.0,-2.3210287694942235
21817,NK,ATL,BWI,577.0,1,Patchy snow possible,20,1,4,0.0,-2.3210287694942235
21818,NK,ATL,BWI,577.0,1,Patchy moderate snow,20,1,5,0.0,-11.253834414105942
21819,NK,ATL,BWI,577.0,1,Patchy moderate snow,20,1,5,0.0,-11.253834414105942
21820,WN,ATL,BWI,577.0,1,Patchy moderate snow,20,1,5,0.0,-3.867627779409895
21821,WN,ATL,BWI,577.0,1,Patchy moderate snow,20,1,5,0.0,-3.867627779409895
21822,DL,ATL,BWI,577.0,1,Overcast,20,1,6,0.0,-11.161784268494598
21823,DL,ATL,BWI,577.0,1,Overcast,20,1,6,0.0,-11.161784268494598
21824,NK,ATL,BWI,577.0,1,Overcast,20,1,6,0.0,-12.631406605046902
21825,NK,ATL,BWI,577.0,1,Overcast,20,1,6,0.0,-12.631406605046902
21826,NK,ATL,MCO,404.0,1,Partly cloudy,14,1,2,23.5,20.62612438701461
21827,NK,ATL,MCO,404.0,1,Partly cloudy,14,1,2,23.5,20.62612438701461
21828,DL,ATL,MCO,404.0,1,Partly cloudy,14,1,2,23.5,18.827349562514858
21829,DL,ATL,MCO,404.0,1,Partly cloudy,14,1,2,23.5,18.827349562514858
21830,DL,ATL,MCO,404.0,1,Patchy light snow,14,1,3,23.5,19.754935775250857
21831,DL,ATL,MCO,404.0,1,Patchy light snow,14,1,3,23.5,19.754935775250857
21832,NK,ATL,MCO,404.0,1,Patchy light snow,14,1,3,23.5,21.656570518953462
21833,NK,ATL,MCO,404.0,1,Patchy light snow,14,1,3,23.5,21.656570518953462
21834,WN,ATL,MCO,404.0,1,Patchy light snow,14,1,3,23.5,22.139842639400307
21835,WN,ATL,MCO,404.0,1,Patchy light snow,14,1,3,23.5,22.139842639400307
21836,DL,ATL,MCO,404.0,1,Patchy snow possible,14,1,4,23.5,20.232472728740156
21837,DL,ATL,MCO,404.0,1,Patchy snow possible,14,1,4,23.5,20.232472728740156
21838,WN,ATL,MCO,404.0,1,Patchy snow possible,14,1,4,23.5,23.34517680834786
21839,WN,ATL,MCO,404.0,1,Patchy snow possible,14,1,4,23.5,23.34517680834786
21840,NK,ATL,MCO,404.0,1,Patchy snow possible,14,1,4,23.5,23.295274656451266
21841,NK,ATL,MCO,404.0,1,Patchy snow possible,14,1,4,23.5,23.295274656451266
21842,NK,ATL,MCO,404.0,1,Patchy moderate snow,14,1,5,23.5,18.964942289241943
21843,NK,ATL,MCO,404.0,1,Patchy moderate snow,14,1,5,23.5,18.964942289241943
21844,DL,ATL,MCO,404.0,1,Patchy moderate snow,14,1,5,23.5,19.063830623648357
21845,DL,ATL,MCO,404.0,1,Patchy moderate snow,14,1,5,23.5,19.063830623648357
21846,DL,ATL,MCO,404.0,1,Overcast,14,1,6,23.5,16.938164548289084
21847,DL,ATL,MCO,404.0,1,Overcast,14,1,6,23.5,16.938164548289084
21848,NK,ATL,MCO,404.0,1,Overcast,14,1,6,23.5,14.639072132849112
21849,NK,ATL,MCO,404.0,1,Overcast,14,1,6,23.5,14.639072132849112
21850,WN,ATL,MCO,404.0,1,Overcast,14,1,6,23.5,18.90997659649308
21851,WN,ATL,MCO,404.0,1,Overcast,14,1,6,23.5,18.90997659649308
21852,NK,ATL,ORD,606.0,1,Partly cloudy,15,1,2,0.0,-4.129988819373916
21853,NK,ATL,ORD,606.0,1,Partly cloudy,15,1,2,0.0,-4.129988819373916
21854,NK,ATL,ORD,606.0,1,Partly cloudy,15,1,2,0.0,-4.129988819373916
21855,DL,ATL,ORD,606.0,1,Patchy light snow,15,1,3,0.0,-17.505792094525127
21856,DL,ATL,ORD,606.0,1,Patchy light snow,15,1,3,0.0,-17.505792094525127
21857,DL,ATL,ORD,606.0,1,Patchy light snow,15,1,3,0.0,-17.505792094525127
21858,NK,ATL,ORD,606.0,1,Patchy light snow,15,1,3,0.0,-12.769159202866742
21859,NK,ATL,ORD,606.0,1,Patchy light snow,15,1,3,0.0,-12.769159202866742
21860,NK,ATL,ORD,606.0,1,Patchy light snow,15,1,3,0.0,-12.769159202866742
21861,DL,ATL,ORD,606.0,1,Patchy snow possible,15,1,4,0.0,-18.290959112459937
21862,DL,ATL,ORD,606.0,1,Patchy snow possible,15,1,4,0.0,-18.290959112459937
21863,DL,ATL,ORD,606.0,1,Patchy snow possible,15,1,4,0.0,-18.290959112459937
21864,NK,ATL,ORD,606.0,1,Patchy snow possible,15,1,4,0.0,-13.120956252251304
21865,NK,ATL,ORD,606.0,1,Patchy snow possible,15,1,4,0.0,-13.120956252251304
21866,NK,ATL,ORD,606.0,1,Patchy snow possible,15,1,4,0.0,-13.120956252251304
21867,NK,ATL,ORD,606.0,1,Patchy moderate snow,15,1,5,0.0,-15.387045041164832
21868,NK,ATL,ORD,606.0,1,Patchy moderate snow,15,1,5,0.0,-15.387045041164832
21869,NK,ATL,ORD,606.0,1,Patchy moderate snow,15,1,5,0.0,-15.387045041164832
21870,DL,ATL,ORD,606.0,1,Patchy moderate snow,15,1,5,0.0,-18.48960052296356
21871,DL,ATL,ORD,606.0,1,Patchy moderate snow,15,1,5,0.0,-18.48960052296356
21872,DL,ATL,ORD,606.0,1,Patchy moderate snow,15,1,5,0.0,-18.48960052296356
21873,DL,ATL,ORD,606.0,1,Overcast,15,1,6,0.0,-8.624120563539263
21874,DL,ATL,ORD,606.0,1,Overcast,15,1,6,0.0,-8.624120563539263
21875,DL,ATL,ORD,606.0,1,Overcast,15,1,6,0.0,-8.624120563539263
21876,NK,ATL,ORD,606.0,1,Overcast,15,1,6,0.0,0.6802378767397924
21877,NK,ATL,ORD,606.0,1,Overcast,15,1,6,0.0,0.6802378767397924
21878,NK,ATL,ORD,606.0,1,Overcast,15,1,6,0.0,0.6802378767397924
21879,NK,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.5063517329058547
21880,NK,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.5063517329058547
21881,NK,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.5063517329058547
21882,NK,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.5063517329058547
21883,NK,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.5063517329058547
21884,NK,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.5063517329058547
21885,NK,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.5063517329058547
21886,DL,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.701600504772441
21887,DL,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.701600504772441
21888,DL,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.701600504772441
21889,DL,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.701600504772441
21890,DL,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.701600504772441
21891,DL,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.701600504772441
21892,DL,ATL,DTW,594.0,1,Partly cloudy,18,1,2,0.0,-3.701600504772441
21893,DL,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-11.769833849238118
21894,DL,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-11.769833849238118
21895,DL,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-11.769833849238118
21896,DL,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-11.769833849238118
21897,DL,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-11.769833849238118
21898,DL,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-11.769833849238118
21899,DL,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-11.769833849238118
21900,NK,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-10.317822925930923
21901,NK,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-10.317822925930923
21902,NK,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-10.317822925930923
21903,NK,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-10.317822925930923
21904,NK,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-10.317822925930923
21905,NK,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-10.317822925930923
21906,NK,ATL,DTW,594.0,1,Patchy light snow,18,1,3,0.0,-10.317822925930923
21907,DL,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-12.555000867172929
21908,DL,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-12.555000867172929
21909,DL,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-12.555000867172929
21910,DL,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-12.555000867172929
21911,DL,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-12.555000867172929
21912,DL,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-12.555000867172929
21913,DL,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-12.555000867172929
21914,NK,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-10.669619975315484
21915,NK,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-10.669619975315484
21916,NK,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-10.669619975315484
21917,NK,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-10.669619975315484
21918,NK,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-10.669619975315484
21919,NK,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-10.669619975315484
21920,NK,ATL,DTW,594.0,1,Patchy snow possible,18,1,4,0.0,-10.669619975315484
21921,NK,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.402829334129219
21922,NK,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.402829334129219
21923,NK,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.402829334129219
21924,NK,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.402829334129219
21925,NK,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.402829334129219
21926,NK,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.402829334129219
21927,NK,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.402829334129219
21928,DL,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.220762847576758
21929,DL,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.220762847576758
21930,DL,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.220762847576758
21931,DL,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.220762847576758
21932,DL,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.220762847576758
21933,DL,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.220762847576758
21934,DL,ATL,DTW,594.0,1,Patchy moderate snow,18,1,5,0.0,-10.220762847576758
21935,DL,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-6.104251894041542
21936,DL,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-6.104251894041542
21937,DL,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-6.104251894041542
21938,DL,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-6.104251894041542
21939,DL,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-6.104251894041542
21940,DL,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-6.104251894041542
21941,DL,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-6.104251894041542
21942,NK,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-3.8969305198446715
21943,NK,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-3.8969305198446715
21944,NK,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-3.8969305198446715
21945,NK,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-3.8969305198446715
21946,NK,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-3.8969305198446715
21947,NK,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-3.8969305198446715
21948,NK,ATL,DTW,594.0,1,Overcast,18,1,6,0.0,-3.8969305198446715
21949,NK,ATL,LAS,1747.0,1,Partly cloudy,21,1,2,0.0,-14.612466160870236
21950,NK,ATL,LAS,1747.0,1,Patchy light snow,21,1,3,0.0,-11.5845088779676
21951,NK,ATL,LAS,1747.0,1,Patchy snow possible,21,1,4,0.0,-11.065511733242783
21952,NK,ATL,LAS,1747.0,1,Patchy moderate snow,21,1,5,0.0,-9.744366682109831
21953,DL,ATL,LAS,1747.0,1,Patchy moderate snow,21,1,5,0.0,-16.319068233592574
21954,DL,ATL,LAS,1747.0,1,Overcast,21,1,6,0.0,-12.771703774405058
21955,NK,ATL,LAS,1747.0,1,Overcast,21,1,6,0.0,-6.591280874107315
21956,WN,ATL,LAS,1747.0,1,Overcast,21,1,6,0.0,-4.884540784329961
21957,NK,ATL,FLL,581.0,1,Partly cloudy,11,1,2,0.0,-7.921116928100918
21958,B6,ATL,FLL,581.0,1,Partly cloudy,11,1,2,0.0,-7.01522357307021
21959,B6,ATL,FLL,581.0,1,Patchy light snow,11,1,3,0.0,-4.545867396338257
21960,NK,ATL,FLL,581.0,1,Patchy light snow,11,1,3,0.0,-8.343857561651035
21961,WN,ATL,FLL,581.0,1,Patchy light snow,11,1,3,0.0,-3.842099361026287
21962,WN,ATL,FLL,581.0,1,Patchy snow possible,11,1,4,0.0,-2.8735979783839585
21963,NK,ATL,FLL,581.0,1,Patchy snow possible,11,1,4,0.0,-3.618528621149286
21964,B6,ATL,FLL,581.0,1,Patchy snow possible,11,1,4,0.0,-1.2999138641061059
21965,NK,ATL,FLL,581.0,1,Patchy moderate snow,11,1,5,0.0,-5.851491422575093
21966,B6,ATL,FLL,581.0,1,Patchy moderate snow,11,1,5,0.0,-2.933977940191106
21967,WN,ATL,FLL,581.0,1,Patchy moderate snow,11,1,5,0.0,-3.5952972587625736
21968,B6,ATL,FLL,581.0,1,Overcast,11,1,6,0.0,1.8022640590925887
21969,NK,ATL,FLL,581.0,1,Overcast,11,1,6,0.0,-3.0323328676909385
21970,DL,ATL,DFW,731.0,1,Partly cloudy,20,1,2,0.0,-12.20714426723781
21971,DL,ATL,DFW,731.0,1,Patchy light snow,20,1,3,0.0,-14.482470004942765
21972,DL,ATL,DFW,731.0,1,Patchy snow possible,20,1,4,0.0,-16.442617765341822
21973,DL,ATL,DFW,731.0,1,Patchy moderate snow,20,1,5,0.0,-14.108379745745655
21974,DL,ATL,DFW,731.0,1,Overcast,20,1,6,0.0,-15.056087885052182
21975,DL,ATL,IAH,689.0,1,Partly cloudy,10,1,2,43.0,36.05449629855494
21976,DL,ATL,IAH,689.0,1,Patchy light snow,10,1,3,43.0,30.25159671208241
21977,DL,ATL,IAH,689.0,1,Patchy snow possible,10,1,4,43.0,31.015015413756565
21978,DL,ATL,IAH,689.0,1,Overcast,10,1,6,43.0,30.453186681979048
21979,DL,ATL,EWR,746.0,1,Partly cloudy,11,1,2,0.0,-4.75563773305776
21980,UA,ATL,EWR,746.0,1,Partly cloudy,11,1,2,0.0,-5.049206994760427
21981,YX,ATL,EWR,746.0,1,Patchy light snow,11,1,3,0.0,-9.823500987884811
21982,YX,ATL,EWR,746.0,1,Patchy snow possible,11,1,4,0.0,-9.743650049067721
21983,YX,ATL,EWR,746.0,1,Patchy moderate snow,11,1,5,0.0,-15.180402679120718
21984,YX,ATL,EWR,746.0,1,Overcast,11,1,6,0.0,-13.989971314293077
21985,DL,ATL,PDX,2172.0,1,Partly cloudy,17,1,2,0.0,-14.956492029804776
21986,DL,ATL,BZN,1640.0,1,Partly cloudy,13,1,2,0.0,-18.0728805298898
21987,DL,ATL,BZN,1640.0,1,Patchy light snow,13,1,3,0.0,-22.832683181786088
21988,DL,ATL,BZN,1640.0,1,Patchy snow possible,13,1,4,0.0,-22.99583734030007
21989,DL,ATL,BZN,1640.0,1,Patchy moderate snow,13,1,5,0.0,-6.63043584912112
21990,DL,ATL,BZN,1640.0,1,Overcast,13,1,6,0.0,-12.809839286348554
21991,DL,ATL,JAX,270.0,1,Partly cloudy,14,1,2,0.0,-11.761093887511255
21992,DL,ATL,JAX,270.0,1,Partly cloudy,14,1,2,0.0,-11.761093887511255
21993,DL,ATL,JAX,270.0,1,Partly cloudy,14,1,2,0.0,-11.761093887511255
21994,WN,ATL,JAX,270.0,1,Partly cloudy,14,1,2,0.0,-8.383294898108849
21995,WN,ATL,JAX,270.0,1,Partly cloudy,14,1,2,0.0,-8.383294898108849
21996,WN,ATL,JAX,270.0,1,Partly cloudy,14,1,2,0.0,-8.383294898108849
21997,DL,ATL,JAX,270.0,1,Patchy light snow,14,1,3,0.0,-13.548295613363363
21998,DL,ATL,JAX,270.0,1,Patchy light snow,14,1,3,0.0,-13.548295613363363
21999,DL,ATL,JAX,270.0,1,Patchy light snow,14,1,3,0.0,-13.548295613363363
22000,DL,ATL,JAX,270.0,1,Patchy snow possible,14,1,4,0.0,-7.3661528259271325
22001,DL,ATL,JAX,270.0,1,Patchy snow possible,14,1,4,0.0,-7.3661528259271325
22002,DL,ATL,JAX,270.0,1,Patchy snow possible,14,1,4,0.0,-7.3661528259271325
22003,DL,ATL,JAX,270.0,1,Overcast,14,1,6,0.0,-6.249040857100083
22004,DL,ATL,JAX,270.0,1,Overcast,14,1,6,0.0,-6.249040857100083
22005,DL,ATL,JAX,270.0,1,Overcast,14,1,6,0.0,-6.249040857100083
22006,DL,ATL,EGE,1312.0,1,Partly cloudy,12,1,2,0.0,-0.9565530480529821
22007,DL,ATL,EGE,1312.0,1,Partly cloudy,12,1,2,0.0,-0.9565530480529821
22008,DL,ATL,EGE,1312.0,1,Patchy light snow,12,1,3,0.0,-2.383123358026251
22009,DL,ATL,EGE,1312.0,1,Patchy light snow,12,1,3,0.0,-2.383123358026251
22010,DL,ATL,EGE,1312.0,1,Patchy snow possible,12,1,4,0.0,-10.03644004922735
22011,DL,ATL,EGE,1312.0,1,Patchy snow possible,12,1,4,0.0,-10.03644004922735
22012,DL,ATL,EGE,1312.0,1,Patchy moderate snow,12,1,5,0.0,-5.062502824994239
22013,DL,ATL,EGE,1312.0,1,Patchy moderate snow,12,1,5,0.0,-5.062502824994239
22014,DL,ATL,EGE,1312.0,1,Overcast,12,1,6,0.0,4.453472510620525
22015,DL,ATL,EGE,1312.0,1,Overcast,12,1,6,0.0,4.453472510620525
22016,DL,ATL,DCA,547.0,1,Partly cloudy,14,1,2,0.0,-7.900443556081974
22017,DL,ATL,DCA,547.0,1,Partly cloudy,14,1,2,0.0,-7.900443556081974
22018,DL,ATL,DCA,547.0,1,Patchy light snow,14,1,3,0.0,-12.218275124409185
22019,DL,ATL,DCA,547.0,1,Patchy light snow,14,1,3,0.0,-12.218275124409185
22020,DL,ATL,DCA,547.0,1,Patchy snow possible,14,1,4,0.0,-12.062259444475721
22021,DL,ATL,DCA,547.0,1,Patchy snow possible,14,1,4,0.0,-12.062259444475721
22022,WN,ATL,DCA,547.0,1,Patchy moderate snow,14,1,5,0.0,-8.314572796388168
22023,WN,ATL,DCA,547.0,1,Patchy moderate snow,14,1,5,0.0,-8.314572796388168
22024,DL,ATL,DCA,547.0,1,Patchy moderate snow,14,1,5,0.0,-8.228219379569392
22025,DL,ATL,DCA,547.0,1,Patchy moderate snow,14,1,5,0.0,-8.228219379569392
22026,DL,ATL,DCA,547.0,1,Overcast,14,1,6,0.0,-5.247417243302127
22027,DL,ATL,DCA,547.0,1,Overcast,14,1,6,0.0,-5.247417243302127
22028,DL,ATL,SAN,1892.0,1,Partly cloudy,20,1,2,0.0,-8.99984578967898
22029,DL,ATL,SAN,1892.0,1,Patchy moderate snow,20,1,5,0.0,-13.561678996974598
22030,DL,ATL,SAN,1892.0,1,Overcast,20,1,6,0.0,-6.747714951063729
22031,DL,ATL,DEN,1199.0,1,Partly cloudy,23,1,2,0.0,-12.380359231943473
22032,DL,ATL,DEN,1199.0,1,Partly cloudy,23,1,2,0.0,-12.380359231943473
22033,DL,ATL,DEN,1199.0,1,Patchy light snow,23,1,3,0.0,-15.586824495326026
22034,DL,ATL,DEN,1199.0,1,Patchy light snow,23,1,3,0.0,-15.586824495326026
22035,DL,ATL,DEN,1199.0,1,Patchy snow possible,23,1,4,0.0,-18.872230824354805
22036,DL,ATL,DEN,1199.0,1,Patchy snow possible,23,1,4,0.0,-18.872230824354805
22037,DL,ATL,DEN,1199.0,1,Patchy moderate snow,23,1,5,0.0,-16.537992804758627
22038,DL,ATL,DEN,1199.0,1,Patchy moderate snow,23,1,5,0.0,-16.537992804758627
22039,DL,ATL,DEN,1199.0,1,Overcast,23,1,6,0.0,-13.210759452684405
22040,DL,ATL,DEN,1199.0,1,Overcast,23,1,6,0.0,-13.210759452684405
22041,WN,ATL,DEN,1199.0,1,Overcast,23,1,6,0.0,-7.92455941379383
22042,WN,ATL,DEN,1199.0,1,Overcast,23,1,6,0.0,-7.92455941379383
22043,DL,ATL,SJU,1547.0,1,Partly cloudy,23,1,2,0.0,-5.7583972340185845
22044,DL,ATL,SJU,1547.0,1,Partly cloudy,23,1,2,0.0,-5.7583972340185845
22045,DL,ATL,SJU,1547.0,1,Patchy light snow,23,1,3,0.0,-10.947630880691385
22046,DL,ATL,SJU,1547.0,1,Patchy light snow,23,1,3,0.0,-10.947630880691385
22047,DL,ATL,SJU,1547.0,1,Patchy snow possible,23,1,4,0.0,-10.79161520075792
22048,DL,ATL,SJU,1547.0,1,Patchy snow possible,23,1,4,0.0,-10.79161520075792
22049,DL,ATL,SJU,1547.0,1,Patchy moderate snow,23,1,5,0.0,8.959242748458301
22050,DL,ATL,SJU,1547.0,1,Patchy moderate snow,23,1,5,0.0,8.959242748458301
22051,DL,ATL,SJU,1547.0,1,Overcast,23,1,6,0.0,-4.567345676454757
22052,DL,ATL,SJU,1547.0,1,Overcast,23,1,6,0.0,-4.567345676454757
22053,DL,ATL,DEN,1199.0,1,Partly cloudy,19,1,2,0.0,-11.671464924523375
22054,DL,ATL,DEN,1199.0,1,Patchy light snow,19,1,3,0.0,-16.79141683142136
22055,WN,ATL,DEN,1199.0,1,Patchy light snow,19,1,3,0.0,-9.618551572122241
22056,DL,ATL,DEN,1199.0,1,Patchy snow possible,19,1,4,0.0,-20.076823160450136
22057,WN,ATL,DEN,1199.0,1,Patchy snow possible,19,1,4,0.0,-12.903957901151019
22058,DL,ATL,DEN,1199.0,1,Patchy moderate snow,19,1,5,0.0,-17.742585140853958
22059,DL,ATL,DEN,1199.0,1,Overcast,19,1,6,0.0,-13.790671240929008
22060,WN,ATL,DEN,1199.0,1,Overcast,19,1,6,0.0,-6.617805981629908
22061,DL,ATL,SAV,214.0,1,Partly cloudy,23,1,2,0.0,-18.40110778873137
22062,DL,ATL,SAV,214.0,1,Patchy light snow,23,1,3,0.0,-27.238729192279433
22063,DL,ATL,SAV,214.0,1,Patchy snow possible,23,1,4,0.0,-26.761192238790134
22064,DL,ATL,SAV,214.0,1,Patchy moderate snow,23,1,5,0.0,-24.42695421919397
22065,DL,ATL,SAV,214.0,1,Overcast,23,1,6,0.0,-15.479065667200853
22066,DL,ATL,BNA,214.0,1,Partly cloudy,22,1,2,12.666666666666666,8.94131414393837
22067,DL,ATL,BNA,214.0,1,Partly cloudy,22,1,2,12.666666666666666,8.94131414393837
22068,DL,ATL,BNA,214.0,1,Partly cloudy,22,1,2,12.666666666666666,8.94131414393837
22069,WN,ATL,BNA,214.0,1,Partly cloudy,22,1,2,12.666666666666666,12.732889490519986
22070,WN,ATL,BNA,214.0,1,Partly cloudy,22,1,2,12.666666666666666,12.732889490519986
22071,WN,ATL,BNA,214.0,1,Partly cloudy,22,1,2,12.666666666666666,12.732889490519986
22072,WN,ATL,BNA,214.0,1,Overcast,22,1,6,12.666666666666666,12.750869734688377
22073,WN,ATL,BNA,214.0,1,Overcast,22,1,6,12.666666666666666,12.750869734688377
22074,WN,ATL,BNA,214.0,1,Overcast,22,1,6,12.666666666666666,12.750869734688377
22075,DL,ATL,MLB,442.0,1,Partly cloudy,16,1,2,0.0,-4.549845951472289
22076,DL,ATL,MLB,442.0,1,Patchy light snow,16,1,3,0.0,-20.05810074314147
22077,DL,ATL,MLB,442.0,1,Patchy snow possible,16,1,4,0.0,-9.571063988723083
22078,DL,ATL,MLB,442.0,1,Overcast,16,1,6,0.0,-4.690855534915709
22079,DL,ATL,SAV,214.0,1,Partly cloudy,20,1,2,0.0,-14.644237879516234
22080,DL,ATL,SAV,214.0,1,Partly cloudy,20,1,2,0.0,-14.644237879516234
22081,DL,ATL,SAV,214.0,1,Patchy light snow,20,1,3,0.0,-15.120444070769393
22082,DL,ATL,SAV,214.0,1,Patchy light snow,20,1,3,0.0,-15.120444070769393
22083,DL,ATL,SAV,214.0,1,Patchy snow possible,20,1,4,0.0,-14.642907117280092
22084,DL,ATL,SAV,214.0,1,Patchy snow possible,20,1,4,0.0,-14.642907117280092
22085,DL,ATL,SAV,214.0,1,Patchy moderate snow,20,1,5,0.0,-12.308669097683914
22086,DL,ATL,SAV,214.0,1,Patchy moderate snow,20,1,5,0.0,-12.308669097683914
22087,DL,ATL,SAV,214.0,1,Overcast,20,1,6,0.0,-10.645649965826598
22088,DL,ATL,SAV,214.0,1,Overcast,20,1,6,0.0,-10.645649965826598
